bus_i,kV,Type,Import,Lat,Lon
2283,66,'Substation',' ',34.09743511,-117.5461089
2284,66,'Substation',' ',34.08269139,-118.7094311
2285,115,'Substation',' ',33.5841918,-117.2554484
2286,66,'Substation',' ',33.64037384,-117.8499344
2287,66,'Substation',' ',36.20500203,-119.3410815
2288,230,'Substation',' ',34.00046963,-118.3737029
2289,115,'Substation',' ',37.41853023,-122.0676159
2290,66,'Substation',' ',37.37717118,-122.0063579
2291,66,'Substation',' ',37.93956363,-122.3472345
2292,66,'Substation',' ',38.04166454,-122.0293338
2293,66,'Substation',' ',36.06874235,-119.5716755
2294,230,'Substation',' ',38.21363614,-121.0244583
2295,66,'Substation',' ',35.99695674,-119.9613971
2296,66,'Substation',' ',40.40095412,-122.1410592
2297,66,'Substation',' ',37.91116804,-121.2558883
2298,66,'Substation',' ',39.55334858,-122.0032163
2299,66,'Substation',' ',37.74023807,-121.4155718
2300,115,'Substation',' ',37.42573614,-121.9336799
2301,66,'Substation',' ',39.47336845,-121.5608867
2302,66,'Substation',' ',37.94211221,-121.3377044
2303,66,'Substation',' ',37.59365534,-119.9858686
2304,66,'Substation',' ',38.64677997,-121.0705589
2305,66,'Substation',' ',37.77697497,-121.6253239
2306,115,'Substation',' ',39.57223521,-121.1281804
2307,66,'Substation',' ',32.8293907,-116.9663913
2308,66,'Substation',' ',41.2012439,-122.2764098
2309,66,'Substation',' ',34.18507227,-118.3451326
2310,66,'Substation',' ',34.18813539,-118.3455304
2311,66,'Substation',' ',37.41164719,-118.1861367
2312,66,'Substation',' ',37.33466081,-118.47958
2313,66,'Substation',' ',36.46509547,-118.8619812
2314,500,'Substation',' ',34.85927794,-118.4352171
2315,66,'Substation',' ',33.97018662,-117.618598
2316,66,'Substation',' ',34.55764538,-118.1802498
2317,115,'Substation',' ',38.52593005,-120.2291523
2318,66,'Substation',' ',38.68746574,-120.0658613
2319,66,'Substation',' ',37.96116501,-121.2815144
2320,66,'Substation',' ',37.94996587,-121.3463298
2321,66,'Substation',' ',37.98676821,-122.0402689
2322,66,'Substation',' ',37.78310949,-122.400223
2323,115,'Substation',' ',37.79212554,-122.4036251
2324,115,'Substation',' ',37.74620312,-122.420327
2325,115,'Substation',' ',33.24305707,-115.5001896
2326,66,'Substation',' ',35.19487109,-118.8155537
2327,115,'Substation',' ',36.0934423,-117.9576142
2328,66,'Substation',' ',37.60912941,-120.9928722
2329,66,'Substation',' ',33.70191633,-117.3752229
2330,66,'Substation',' ',39.40007937,-120.1499392
2331,66,'Substation',' ',39.67078544,-120.2479684
2332,115,'Substation',' ',33.16867618,-115.4925094
2333,66,'Substation',' ',33.9988765,-117.3488524
2334,66,'Substation',' ',33.9718988,-117.3323483
2335,66,'Substation',' ',41.13235472,-121.1143557
2336,66,'Substation',' ',40.55124879,-124.0792155
2337,66,'Substation',' ',40.08983849,-120.1723133
2338,66,'Substation',' ',40.29968726,-121.2448944
2339,66,'Substation',' ',38.62741805,-121.229413
2340,66,'Substation',' ',38.41951217,-121.3954859
2341,66,'Substation',' ',38.5953278,-121.3756089
2342,66,'Substation',' ',38.39508861,-121.41834
2343,66,'Substation',' ',38.43766004,-121.3755445
2344,66,'Substation',' ',38.42171757,-121.448745
2345,66,'Substation',' ',38.65923885,-121.1071492
2346,66,'Substation',' ',38.4159142,-121.4821271
2347,66,'Substation',' ',38.4534286,-121.4066181
2348,66,'Substation',' ',38.67138727,-121.2647745
2349,66,'Substation',' ',38.58605279,-121.2124628
2350,66,'Substation',' ',38.56923017,-121.4849919
2351,66,'Substation',' ',38.386891,-121.3738271
2352,66,'Substation',' ',38.58460932,-121.4201776
2353,66,'Substation',' ',38.51878132,-121.3963467
2354,66,'Substation',' ',38.40208663,-121.335074
2355,115,'Substation',' ',38.65217913,-121.1182589
2356,66,'Substation',' ',38.68711998,-121.1517604
2357,66,'Substation',' ',38.50138226,-121.3160589
2358,66,'Substation',' ',39.32735867,-120.2818904
2359,66,'Substation',' ',33.70479568,-116.7312309
2360,66,'Substation',' ',33.51518854,-116.7884555
2361,115,'Substation',' ',37.76698524,-119.1233382
2362,66,'Substation',' ',33.81699412,-117.9763665
2363,66,'Substation',' ',33.86437216,-117.7463946
2364,66,'Substation',' ',33.85647208,-117.7683222
2365,66,'Substation',' ',33.85839882,-117.8622674
2366,66,'Substation',' ',37.40332926,-121.9732165
2367,66,'Substation',' ',37.32734247,-121.9962031
2368,66,'Substation',' ',37.37706603,-121.9978537
2369,66,'Substation',' ',37.33909296,-121.978458
2370,66,'Substation',' ',37.37699607,-121.955302
2371,66,'Substation',' ',37.3758027,-121.9543269
2372,66,'Substation',' ',37.38169967,-121.978366
2373,66,'Substation',' ',37.38658303,-121.9675138
2374,66,'Substation',' ',37.38516906,-121.9565774
2375,66,'Substation',' ',37.39136113,-121.9676557
2376,66,'Substation',' ',37.39437509,-121.9575378
2377,66,'Substation',' ',37.37399652,-121.9741934
2378,66,'Substation',' ',37.37593549,-121.9509503
2379,500,'Substation',' ',33.57898011,-114.8159277
2380,66,'Substation',' ',34.00301487,-118.2343272
2381,66,'Substation',' ',34.00326263,-118.2325784
2382,66,'Substation',' ',34.08661106,-117.3265084
2383,66,'Substation',' ',34.5901071,-117.3712162
2384,66,'Substation',' ',36.68448148,-119.5536121
2385,66,'Substation',' ',34.26865171,-116.8148676
2386,66,'Substation',' ',34.25062959,-116.8270485
2387,66,'Substation',' ',34.26634071,-116.8310392
2388,66,'Substation',' ',34.26538392,-116.8496005
2389,66,'Substation',' ',34.22430904,-116.857889
2390,66,'Substation',' ',34.22675718,-116.8637969
2391,66,'Substation',' ',34.26184786,-116.8666181
2392,66,'Substation',' ',34.2614109,-116.8821987
2393,66,'Substation',' ',34.2526932,-116.8914217
2394,66,'Substation',' ',34.24704552,-116.8853968
2395,66,'Substation',' ',34.23620135,-116.8896699
2396,66,'Substation',' ',34.2453792,-116.9003541
2397,66,'Substation',' ',34.24017994,-116.9104415
2398,66,'Substation',' ',34.3037656,-116.8201577
2399,230,'Substation',' ',35.20709103,-118.2479019
2400,230,'Substation',' ',38.12482122,-121.8318147
2401,66,'Substation',' ',33.76483417,-118.0988825
2402,115,'Substation',' ',36.13838951,-119.577214
2403,115,'Substation',' ',39.14379082,-123.1988789
2404,66,'Substation',' ',33.93260512,-116.5043504
2405,230,'Substation',' ',33.20491247,-115.5731889
2406,115,'Substation',' ',33.91373651,-116.7196241
2407,115,'Substation',' ',33.90196491,-116.5557961
2408,115,'Substation',' ',32.71983423,-114.7107632
2409,66,'Substation',' ',37.36428512,-121.9442823
2410,115,'AddedNode',' ',37.77204138,-122.2431428
2411,115,'AddedNode',' ',37.77916592,-122.2914541
2412,115,'AddedNode',' ',37.79654309,-122.2777623
2413,66,'AddedNode',' ',33.81821075,-117.9760117
2414,66,'AddedNode',' ',33.81790755,-117.9292006
2415,66,'AddedNode',' ',33.84716816,-117.9057943
2416,66,'AddedNode',' ',33.81318375,-117.8983093
2417,66,'AddedNode',' ',33.82552884,-117.9024028
2418,66,'AddedNode',' ',33.81379695,-117.8983158
2419,66,'AddedNode',' ',33.86836439,-117.8312141
2420,66,'AddedNode',' ',33.85793235,-117.8600204
2421,66,'AddedNode',' ',33.86519718,-117.8065639
2422,66,'AddedNode',' ',33.81746857,-117.9750924
2423,66,'AddedNode',' ',33.81780686,-117.9444128
2424,66,'AddedNode',' ',33.81782087,-117.9388531
2425,66,'AddedNode',' ',33.81788485,-117.9327062
2426,66,'AddedNode',' ',33.83716371,-117.9722592
2427,66,'AddedNode',' ',33.83773872,-117.9677759
2428,66,'AddedNode',' ',33.84682466,-117.9236109
2429,66,'AddedNode',' ',33.85078004,-117.923438
2430,66,'AddedNode',' ',33.85251418,-117.9199917
2431,66,'AddedNode',' ',33.82741757,-117.9287582
2432,66,'AddedNode',' ',33.82939938,-117.9194915
2433,66,'AddedNode',' ',33.81795501,-117.9060452
2434,66,'AddedNode',' ',33.81035559,-117.9016493
2435,66,'AddedNode',' ',33.80718138,-117.9022874
2436,66,'AddedNode',' ',33.82497397,-117.9023643
2437,66,'AddedNode',' ',33.81094033,-117.90185
2438,66,'AddedNode',' ',33.81796374,-117.9039588
2439,66,'AddedNode',' ',33.80468917,-117.9022983
2440,66,'AddedNode',' ',33.85919895,-117.8549927
2441,66,'AddedNode',' ',33.85446865,-117.8749477
2442,66,'AddedNode',' ',33.85388744,-117.8765408
2443,66,'AddedNode',' ',33.85282342,-117.8809189
2444,66,'AddedNode',' ',33.85118011,-117.880653
2445,66,'AddedNode',' ',33.84715568,-117.8871492
2446,66,'AddedNode',' ',33.82772189,-117.8993493
2447,66,'AddedNode',' ',33.81334919,-117.8978326
2448,66,'AddedNode',' ',33.85762762,-117.7704809
2449,66,'AddedNode',' ',33.86144081,-117.773605
2450,66,'AddedNode',' ',33.85969368,-117.7929253
2451,66,'AddedNode',' ',33.86340338,-117.7747162
2452,66,'AddedNode',' ',33.8592124,-117.7883836
2453,66,'AddedNode',' ',33.85535778,-117.8352074
2454,66,'AddedNode',' ',33.85366616,-117.8467354
2455,66,'AddedNode',' ',33.85049902,-117.8593125
2456,66,'AddedNode',' ',33.83836233,-117.8785415
2457,66,'AddedNode',' ',33.8579114,-117.7912907
2458,66,'AddedNode',' ',33.8577673,-117.8072684
2459,230,'AddedNode',' ',33.59107725,-114.9020467
2460,66,'AddedNode',' ',34.26510015,-116.8149259
2461,66,'AddedNode',' ',34.26643367,-116.8312401
2462,66,'AddedNode',' ',34.26123927,-116.8263422
2463,66,'AddedNode',' ',34.26118322,-116.8312597
2464,66,'AddedNode',' ',34.25779169,-116.8662346
2465,66,'AddedNode',' ',34.27264762,-116.8401627
2466,66,'AddedNode',' ',34.26864519,-116.849682
2467,66,'AddedNode',' ',34.26532955,-116.8662641
2468,66,'AddedNode',' ',34.26109751,-116.88206
2469,66,'AddedNode',' ',34.25004665,-116.8833785
2470,66,'AddedNode',' ',34.24767747,-116.8857141
2471,66,'AddedNode',' ',34.24719681,-116.8857698
2472,66,'AddedNode',' ',34.23715608,-116.8896861
2473,66,'AddedNode',' ',34.23679325,-116.8745793
2474,66,'AddedNode',' ',34.23715814,-116.8886273
2475,66,'AddedNode',' ',34.24836087,-116.8663019
2476,66,'AddedNode',' ',34.22815222,-116.8619056
2477,66,'AddedNode',' ',34.23990546,-116.9097129
2478,115,'AddedNode',' ',37.80942383,-120.2983713
2479,115,'AddedNode',' ',37.87759055,-119.9534131
2480,115,'AddedNode',' ',37.87748985,-119.9532383
2481,115,'AddedNode',' ',37.80942061,-120.2989394
2482,115,'AddedNode',' ',37.6912574,-121.0207952
2483,115,'AddedNode',' ',37.69115509,-121.0208128
2484,115,'AddedNode',' ',37.69112818,-121.0212994
2485,115,'AddedNode',' ',37.89662992,-119.9685839
2486,115,'AddedNode',' ',37.71957544,-120.9215648
2487,115,'AddedNode',' ',37.71965239,-120.9213782
2488,115,'AddedNode',' ',37.61726781,-121.356183
2489,115,'AddedNode',' ',37.62399747,-121.354482
2490,115,'AddedNode',' ',32.79996284,-115.5788951
2491,115,'AddedNode',' ',32.76690154,-115.2721584
2492,115,'AddedNode',' ',32.79632423,-115.5356139
2493,115,'AddedNode',' ',33.2344301,-115.5018192
2494,115,'AddedNode',' ',33.18028155,-115.4499616
2495,115,'AddedNode',' ',32.81858516,-115.5779858
2496,115,'AddedNode',' ',32.81826566,-115.5525336
2497,115,'AddedNode',' ',32.75011181,-114.714923
2498,115,'AddedNode',' ',32.75186664,-115.2725516
2499,66,'AddedNode',' ',32.70943655,-115.5167914
2500,115,'AddedNode',' ',33.55500362,-116.0600851
2501,115,'AddedNode',' ',33.55580048,-116.060288
2502,115,'AddedNode',' ',32.72010691,-114.7218834
2503,115,'AddedNode',' ',32.70653301,-115.1263193
2504,115,'AddedNode',' ',33.67147743,-116.1576905
2505,230,'AddedNode',' ',33.82983924,-116.3708015
2506,115,'AddedNode',' ',33.02412101,-115.977033
2507,115,'AddedNode',' ',33.79797319,-116.2868134
2508,115,'AddedNode',' ',33.7426891,-116.2553576
2509,115,'AddedNode',' ',33.72633159,-116.2540848
2510,115,'AddedNode',' ',33.69967154,-116.2428683
2511,115,'AddedNode',' ',33.69984601,-116.2426567
2512,115,'AddedNode',' ',33.68578049,-116.2168422
2513,115,'AddedNode',' ',33.68579229,-116.216862
2514,115,'AddedNode',' ',33.73144574,-116.2341821
2515,115,'AddedNode',' ',33.73159988,-116.2341831
2516,115,'AddedNode',' ',33.7348028,-116.2428934
2517,115,'AddedNode',' ',33.74385946,-116.2428608
2518,115,'AddedNode',' ',33.70959566,-116.233964
2519,115,'AddedNode',' ',33.69994323,-116.2340125
2520,115,'AddedNode',' ',33.74373808,-116.1991317
2521,115,'AddedNode',' ',33.67706191,-116.1716014
2522,115,'AddedNode',' ',33.72932785,-116.1991432
2523,115,'AddedNode',' ',33.7293941,-116.1637061
2524,115,'AddedNode',' ',33.69966638,-116.2699724
2525,115,'AddedNode',' ',33.67108916,-116.2649942
2526,115,'AddedNode',' ',33.6996825,-116.2471187
2527,115,'AddedNode',' ',33.6712737,-116.2513763
2528,115,'AddedNode',' ',33.63873199,-116.1358341
2529,115,'AddedNode',' ',33.66956062,-116.1571808
2530,115,'AddedNode',' ',33.65677866,-116.1439949
2531,115,'AddedNode',' ',33.65678785,-116.1730042
2532,115,'AddedNode',' ',33.52524292,-116.1389426
2533,115,'AddedNode',' ',33.52518812,-116.1131957
2534,115,'AddedNode',' ',33.56943413,-116.1125955
2535,115,'AddedNode',' ',33.62743381,-116.1813332
2536,115,'AddedNode',' ',33.41208471,-116.0502532
2537,115,'AddedNode',' ',33.43710288,-116.0715527
2538,115,'AddedNode',' ',32.79662143,-115.6903145
2539,115,'AddedNode',' ',32.81115955,-115.6810845
2540,66,'AddedNode',' ',32.76708087,-115.5403885
2541,115,'AddedNode',' ',32.80010951,-115.5537209
2542,115,'AddedNode',' ',32.7977246,-115.50983
2543,115,'AddedNode',' ',32.81100009,-115.5097465
2544,115,'AddedNode',' ',32.91296016,-115.5356477
2545,115,'AddedNode',' ',32.8038179,-115.6548296
2546,115,'AddedNode',' ',32.79965875,-115.6548173
2547,66,'AddedNode',' ',32.76688597,-115.5382905
2548,66,'AddedNode',' ',32.77425337,-115.5432916
2549,66,'AddedNode',' ',32.7815271,-115.5462175
2550,66,'AddedNode',' ',32.75250849,-115.5776647
2551,66,'AddedNode',' ',32.79649393,-115.5948671
2552,66,'AddedNode',' ',32.79172379,-115.5488578
2553,66,'AddedNode',' ',32.78157591,-115.5437454
2554,66,'AddedNode',' ',32.78159516,-115.53553
2555,115,'AddedNode',' ',32.79843491,-115.5385224
2556,115,'AddedNode',' ',32.79611757,-115.5382718
2557,66,'AddedNode',' ',32.79622454,-115.5378901
2558,66,'AddedNode',' ',32.79828393,-115.5487171
2559,66,'AddedNode',' ',32.84750031,-115.5102118
2560,115,'AddedNode',' ',32.81176788,-115.5357961
2561,66,'AddedNode',' ',32.84759396,-115.5356059
2562,66,'AddedNode',' ',32.84758741,-115.5693576
2563,66,'AddedNode',' ',32.85361028,-115.5693358
2564,66,'AddedNode',' ',32.91264623,-115.570511
2565,66,'AddedNode',' ',32.9125036,-115.5704669
2566,66,'AddedNode',' ',32.95603933,-115.5369316
2567,115,'AddedNode',' ',32.96189199,-115.5350426
2568,66,'AddedNode',' ',32.95629134,-115.5178898
2569,66,'AddedNode',' ',32.77337942,-115.5429353
2570,66,'AddedNode',' ',32.76695835,-115.5692343
2571,66,'AddedNode',' ',32.82564471,-115.5948491
2572,66,'AddedNode',' ',32.85452076,-115.5649616
2573,66,'AddedNode',' ',32.91232648,-115.5514067
2574,66,'AddedNode',' ',32.75249178,-115.63767
2575,115,'AddedNode',' ',32.7811725,-115.3487195
2576,115,'AddedNode',' ',32.67368788,-115.3920299
2577,115,'AddedNode',' ',32.67500123,-115.3730251
2578,115,'AddedNode',' ',32.69430132,-115.2897258
2579,66,'AddedNode',' ',32.68593785,-115.5076148
2580,66,'AddedNode',' ',32.67919961,-115.5055239
2581,115,'AddedNode',' ',32.67302416,-115.3976163
2582,66,'AddedNode',' ',32.95605807,-115.5179859
2583,66,'AddedNode',' ',32.69401881,-115.5165367
2584,66,'AddedNode',' ',32.67932689,-115.5232915
2585,66,'AddedNode',' ',32.69376718,-115.5340388
2586,66,'AddedNode',' ',32.79575972,-115.3413999
2587,66,'AddedNode',' ',32.81065196,-115.2804462
2588,115,'AddedNode',' ',32.76529069,-115.2655652
2589,115,'AddedNode',' ',32.78640039,-115.2465444
2590,115,'AddedNode',' ',32.76021649,-115.2465053
2591,115,'AddedNode',' ',32.76096191,-115.2465147
2592,115,'AddedNode',' ',32.76032856,-115.2444741
2593,115,'AddedNode',' ',32.85027775,-115.7186513
2594,115,'AddedNode',' ',32.82728787,-115.7701771
2595,66,'AddedNode',' ',32.97851345,-115.5415501
2596,115,'AddedNode',' ',33.00114517,-115.5094312
2597,115,'AddedNode',' ',33.1258874,-115.5018568
2598,115,'AddedNode',' ',33.16438131,-115.6141011
2599,115,'AddedNode',' ',33.16217182,-115.6141328
2600,115,'AddedNode',' ',33.17646954,-115.6069895
2601,115,'AddedNode',' ',33.17654455,-115.5658403
2602,115,'AddedNode',' ',33.17665857,-115.6059038
2603,115,'AddedNode',' ',33.17687487,-115.5450383
2604,115,'AddedNode',' ',33.13303543,-115.545035
2605,115,'AddedNode',' ',33.14740192,-115.6144622
2606,115,'AddedNode',' ',33.13309704,-115.5972197
2607,66,'AddedNode',' ',33.12644162,-115.509471
2608,66,'AddedNode',' ',33.00092953,-115.5439412
2609,66,'AddedNode',' ',33.03728453,-115.5440425
2610,66,'AddedNode',' ',32.9863855,-115.5267247
2611,115,'AddedNode',' ',33.19103581,-115.5448337
2612,115,'AddedNode',' ',33.13302181,-115.5018236
2613,115,'AddedNode',' ',33.24190237,-115.501826
2614,66,'AddedNode',' ',32.75291237,-114.6159853
2615,66,'AddedNode',' ',32.77469128,-114.6163901
2616,115,'AddedNode',' ',33.32537658,-115.9992559
2617,66,'AddedNode',' ',32.71464196,-115.5168794
2618,115,'AddedNode',' ',33.52294386,-115.9218127
2619,115,'AddedNode',' ',33.58421959,-116.0954576
2620,115,'AddedNode',' ',33.16906599,-115.5019491
2621,66,'AddedNode',' ',32.91251786,-115.5681634
2622,230,'AddedNode',' ',33.19124295,-115.4319016
2623,230,'AddedNode',' ',33.830069,-116.369271
2624,230,'AddedNode',' ',32.73431243,-115.7171473
2625,115,'AddedNode',' ',34.01279284,-118.3667153
2626,500,'AddedNode',' ',34.5350775,-117.6871419
2627,230,'AddedNode',' ',34.1743356,-118.3598441
2628,230,'AddedNode',' ',34.15221309,-118.3264922
2629,230,'AddedNode',' ',34.17710022,-118.3629079
2630,230,'AddedNode',' ',34.23015757,-118.5435128
2631,230,'AddedNode',' ',34.23011942,-118.5433101
2632,230,'AddedNode',' ',34.2300359,-118.5428957
2633,230,'AddedNode',' ',34.2285077,-118.5437736
2634,230,'AddedNode',' ',34.33336914,-118.490631
2635,230,'AddedNode',' ',34.31939041,-118.4831769
2636,230,'AddedNode',' ',34.31547475,-118.4801522
2637,230,'AddedNode',' ',34.58744512,-118.6575222
2638,230,'AddedNode',' ',34.49147524,-118.5159143
2639,230,'AddedNode',' ',34.5863265,-118.6587921
2640,230,'AddedNode',' ',34.49320056,-118.5164543
2641,230,'AddedNode',' ',34.38475992,-118.4977954
2642,230,'AddedNode',' ',34.38004099,-118.4976634
2643,230,'AddedNode',' ',34.32643055,-118.4886153
2644,230,'AddedNode',' ',34.59009629,-118.4547631
2645,230,'AddedNode',' ',34.22850349,-118.5428196
2646,230,'AddedNode',' ',34.03814473,-118.2283665
